channel group,Enggaged session,Engagement sessions per user,Engagement  Rate,Average Engagment time per session,Event per session,Bouns Rate,Event count,DateHour,sessions,Users,hours
Referral,2024043015,78,85,63,82.34117647,0.807692308,5.729411765,,487,34.86,
Referral,2024050119,78,84,62,164.4642857,0.794871795,6.238095238,,524,41.36,
Referral,2024050214,78,84,61,88.88095238,0.782051282,5.476190476,,460,65.47,
Direct,2024041820,77,89,53,49.70786517,0.688311688,5.157303371,,459,20.86,
Organic Search,2024042211,77,84,56,48.96428571,0.727272727,4.535714286,,381,26.96,
Organic Search,2024042319,77,93,56,72.55913978,0.727272727,4.193548387,,390,22.76,
Organic Search,2024043014,77,84,45,47.23809524,0.584415584,4.119047619,,346,22.44,
Organic Social,2024040715,77,95,53,55.88421053,0.688311688,4.726315789,,449,71.33,
Organic Social,2024041216,77,89,55,48.65168539,0.714285714,4.415730337,,393,62.22,
Organic Social,2024041613,77,99,62,44.8989899,0.805194805,4.818181818,,477,48.45,
Organic Social,2024042020,77,94,55,57.44680851,0.714285714,5.776595745,,543,25.87,
Organic Social,2024042211,77,98,63,89.84693878,0.818181818,5.520408163,,541,49.5,
Organic Social,2024042221,77,94,56,48.59574468,0.727272727,6.234042553,,586,48.41,
Organic Social,2024042511,77,100,57,84.28,0.74025974,5.14,,514,30.39,
Organic Social,2024042719,77,99,52,86.52525253,0.675324675,4.242424242,,420,46.03,
Organic Social,2024042721,77,101,57,43.11881188,0.74025974,4.841584158,,489,43.91,
Organic Social,2024042919,77,94,56,58.75531915,0.727272727,5.20212766,,489,56.95,
Organic Social,2024050109,77,95,50,28.2,0.649350649,4.705263158,,447,58.11,
Organic Social,2024050216,77,103,53,72.6407767,0.688311688,5.048543689,,520,22.72,
Referral,2024050320,77,87,56,73.79310345,0.727272727,6.655172414,,579,42.48,
Direct,2024042211,76,92,49,57.64130435,0.644736842,4.72826087,,435,57.55,
Organic Search,2024041120,76,82,46,32.81707317,0.605263158,4.06097561,,333,50.19,
Organic Search,2024041823,76,87,51,34.02298851,0.671052632,4.114942529,,358,71.39,
Organic Social,2024040800,76,108,53,38.88888889,0.697368421,4.796296296,,518,59.52,
Organic Social,2024040812,76,87,58,96.12643678,0.763157895,6.356321839,,553,29.78,
Organic Social,2024041121,76,91,48,39.42857143,0.631578947,3.934065934,,358,24.23,
Organic Social,2024041614,76,95,57,102.4421053,0.75,5.852631579,,556,58.55,
Organic Social,2024041800,76,125,54,29.024,0.710526316,4.472,,559,21.59,
Organic Social,2024042222,76,91,58,57.37362637,0.763157895,6.120879121,,557,55.15,
Referral,2024043022,76,88,58,47.86363636,0.763157895,5.5,,484,76.41,
Referral,2024050212,76,83,61,138.6506024,0.802631579,5.915662651,,491,54.53,
Direct,2024040920,75,92,39,41.95652174,0.52,3.5,,322,43.29,
Direct,2024041411,75,83,36,28.10843373,0.48,4.397590361,,365,58.6,
Direct,2024041515,75,90,36,29.28888889,0.48,3.477777778,,313,47.5,
Direct,2024041919,75,89,40,32.39325843,0.533333333,4.382022472,,390,52.74,
Organic Search,2024041212,75,87,46,50.82758621,0.613333333,3.908045977,,340,76.49,
Organic Search,2024041611,75,83,52,50.85542169,0.693333333,4.975903614,,413,43.17,
Organic Search,2024041817,75,88,53,52.59090909,0.706666667,3.693181818,,325,77.67,
Organic Search,2024042914,75,83,48,49.42168675,0.64,4.21686747,,350,74.32,
Organic Social,2024040620,75,98,45,34.14285714,0.6,3.469387755,,340,31.75,
Organic Social,2024040914,75,84,50,64.13095238,0.666666667,5.226190476,,439,24.16,
Organic Social,2024040918,75,103,50,35.37864078,0.666666667,4.184466019,,431,26.05,
Organic Social,2024041010,75,109,52,29.52293578,0.693333333,4.550458716,,496,21.09,
Organic Social,2024041412,75,92,52,59.41304348,0.693333333,5.52173913,,508,25.67,
Organic Social,2024041413,75,87,52,35.24137931,0.693333333,4.701149425,,409,60.98,
Organic Social,2024042718,75,102,43,25.84313725,0.573333333,3.911764706,,399,24.27,
Organic Social,2024042813,75,103,51,41.02912621,0.68,4.087378641,,421,39.14,
Organic Social,2024042816,75,89,57,51.48314607,0.76,4.707865169,,419,70.69,
Organic Social,2024042910,75,102,51,33.54901961,0.68,5.147058824,,525,21.4,
Organic Social,2024042920,75,105,61,58.54285714,0.813333333,5.933333333,,623,68.87,
Organic Social,2024050116,75,97,55,88.75257732,0.733333333,4.835051546,,469,36.91,
Organic Social,2024050211,75,88,59,110.7613636,0.786666667,7.113636364,,626,27.09,
Direct,2024041711,74,90,46,42.51111111,0.621621622,5,,450,61.8,
Direct,2024041816,74,94,45,38.28723404,0.608108108,4.021276596,,378,57.74,
Direct,2024041823,74,87,32,22.11494253,0.432432432,3.425287356,,298,72.65,
Direct,2024042519,74,88,48,35.05681818,0.648648649,4.056818182,,357,64.1,
Direct,2024042522,74,81,44,24.2345679,0.594594595,4.50617284,,365,68.21,
Organic Search,2024041213,74,83,50,39.13253012,0.675675676,4.012048193,,333,36.92,
Organic Search,2024041715,74,87,55,37,0.743243243,3.850574713,,335,30.65,
Organic Search,2024041718,74,83,53,34.03614458,0.716216216,4.325301205,,359,65.04,
Organic Social,2024041014,74,94,53,51.84042553,0.716216216,5.553191489,,522,68.41,
Organic Social,2024041213,74,89,47,45.98876404,0.635135135,4.640449438,,413,79.43,
Organic Social,2024041414,74,89,57,73.33707865,0.77027027,6.247191011,,556,44.76,
Organic Social,2024041812,74,90,56,63.56666667,0.756756757,5.177777778,,466,42.32,
Organic Social,2024042017,74,96,62,110.5520833,0.837837838,7.229166667,,694,66.58,
Organic Social,2024042117,74,89,48,42.11235955,0.648648649,4.97752809,,443,40.45,
Organic Social,2024042320,74,101,53,59.23762376,0.716216216,6.108910891,,617,75.85,
Organic Social,2024042420,74,89,56,86.74157303,0.756756757,5.314606742,,473,71.5,
Organic Social,2024042600,74,91,50,42.34065934,0.675675676,4.604395604,,419,45.74,
Organic Social,2024042714,74,91,51,51.40659341,0.689189189,4.967032967,,452,65.05,
Organic Social,2024042810,74,86,59,35.26744186,0.797297297,5.023255814,,432,65.27,
Organic Social,2024043016,74,100,50,52.88,0.675675676,4.74,,474,26.19,
Organic Social,2024043018,74,87,51,30.01149425,0.689189189,4.551724138,,396,74.15,
Referral,2024041514,74,84,56,85.26190476,0.756756757,5.857142857,,492,50.32,
Referral,2024042321,74,86,59,86.88372093,0.797297297,7.476744186,,643,69.59,
Referral,2024042414,74,81,57,126.3580247,0.77027027,5.950617284,,482,39.2,
Referral,2024042921,74,83,52,47.3253012,0.702702703,4.855421687,,403,73.73,
Referral,2024050215,74,78,60,107.0641026,0.810810811,5.935897436,,463,43.35,
Referral,2024050314,74,82,60,113.5121951,0.810810811,6.048780488,,496,20.65,
Direct,2024041120,73,79,37,29.84810127,0.506849315,3.784810127,,299,74.32,
Direct,2024041211,73,89,43,38.93258427,0.589041096,4.168539326,,371,25.48,
Direct,2024042412,73,94,43,56.9893617,0.589041096,4.234042553,,398,39.16,
Organic Search,2024041121,73,89,45,18.76404494,0.616438356,3.707865169,,330,77,
Organic Search,2024041520,73,81,45,32.28395062,0.616438356,3.827160494,,310,77.04,
Organic Search,2024041620,73,84,45,25.0952381,0.616438356,3.666666667,,308,54.41,
Organic Search,2024041816,73,82,50,48.25609756,0.684931507,4.390243902,,360,57.91,
Organic Search,2024041818,73,83,48,44.63855422,0.657534247,3.506024096,,291,46.91,
Organic Search,2024041920,73,85,46,46.8,0.630136986,4.964705882,,422,37.59,
Organic Search,2024042321,73,81,49,86.86419753,0.671232877,5.135802469,,416,39.72,
Organic Search,2024042514,73,85,47,58.8,0.643835616,3.541176471,,301,60.35,
Organic Social,2024040709,73,91,50,25.34065934,0.684931507,4.285714286,,390,65.14,
Organic Social,2024041012,73,101,51,46.54455446,0.698630137,4.495049505,,454,67.49,
Organic Social,2024041122,73,83,50,60.15662651,0.684931507,5.421686747,,450,67.38,
Organic Social,2024041300,73,123,41,43.3495935,0.561643836,3.861788618,,475,25.47,
Organic Social,2024041401,73,103,38,22.86407767,0.520547945,3.776699029,,389,49.67,
Organic Social,2024041408,73,100,48,32.12,0.657534247,4.4,,440,23.45,
Organic Social,2024041510,73,92,61,38.34782609,0.835616438,5.206521739,,479,52.97,
Organic Social,2024042220,73,85,53,52.21176471,0.726027397,5.611764706,,477,46.49,
Organic Social,2024042715,73,101,53,90.42574257,0.726027397,5.247524752,,530,73.26,
Organic Social,2024042922,73,93,59,52.30107527,0.808219178,5.612903226,,522,41.05,
Organic Social,2024043001,73,99,49,55.93939394,0.671232877,5.414141414,,536,27.02,
Organic Social,2024050318,73,93,51,65.5483871,0.698630137,4.505376344,,419,28.58,
Referral,2024041012,73,85,65,105,0.890410959,7.117647059,,605,65.69,
Direct,2024041210,72,81,52,60.45679012,0.722222222,4.851851852,,393,57.09,
Direct,2024041422,72,87,38,19.88505747,0.527777778,3.827586207,,333,26.07,
Direct,2024041719,72,86,48,59.62790698,0.666666667,5.23255814,,450,25.05,
Direct,2024041920,72,88,41,42.38636364,0.569444444,4.5,,396,62.06,
Direct,2024042413,72,87,40,88.5862069,0.555555556,4.057471264,,353,24.37,
Direct,2024042520,72,84,40,30.70238095,0.555555556,4.011904762,,337,69.31,
Direct,2024043021,72,89,36,51.47191011,0.5,5.280898876,,470,62.37,
Direct,2024050121,72,85,41,41.72941176,0.569444444,3.941176471,,335,24.88,
Organic Search,2024040818,72,80,48,60.4,0.666666667,4,,320,25.09,
Organic Search,2024040914,72,79,53,46.4556962,0.736111111,4.620253165,,365,79.2,
Organic Search,2024040919,72,82,50,42.62195122,0.694444444,4.097560976,,336,42.46,
Organic Search,2024041712,72,80,49,39.2375,0.680555556,3.475,,278,42.24,
Organic Search,2024041900,72,90,49,58.85555556,0.680555556,4.055555556,,365,68.77,
Organic Search,2024042510,72,80,54,77.075,0.75,5,,400,76.83,
Organic Search,2024050211,72,83,44,64.26506024,0.611111111,4.530120482,,376,79.16,
Organic Search,2024050212,72,78,55,46.1025641,0.763888889,4.064102564,,317,65.2,
Organic Social,2024041009,72,95,49,178.1263158,0.680555556,4.221052632,,401,42.58,
Organic Social,2024041113,72,89,53,60.91011236,0.736111111,5.528089888,,492,25.01,
Organic Social,2024041208,72,89,38,29.51685393,0.527777778,4.04494382,,360,66.63,
Organic Social,2024041318,72,102,44,44.74509804,0.611111111,4.058823529,,414,53.5,
Organic Social,2024041416,72,91,58,53.56043956,0.805555556,4.934065934,,449,45.45,
Organic Social,2024042012,72,81,52,79.0617284,0.722222222,5.950617284,,482,74.38,
Organic Social,2024042819,72,84,48,63.3452381,0.666666667,5.357142857,,450,26.67,
Referral,2024042420,72,82,54,68.68292683,0.75,8.097560976,,664,49.56,
Referral,2024050321,72,78,50,65.8974359,0.694444444,4.717948718,,368,20.68,
Direct,2024040819,71,87,43,34.34482759,0.605633803,3.873563218,,337,48.12,
Direct,2024042011,71,85,42,33.44705882,0.591549296,3.564705882,,303,23.38,
Direct,2024050116,71,85,43,44.85882353,0.605633803,4.435294118,,377,27.13,
Organic Search,2024041214,71,81,46,34.95061728,0.647887324,4.185185185,,339,27.05,
Organic Search,2024041614,71,80,47,47.2625,0.661971831,4.0875,,327,58.95,
Organic Search,2024041811,71,89,53,37.80898876,0.746478873,3.91011236,,348,64.76,
Organic Search,2024042414,71,78,53,43.32051282,0.746478873,4.435897436,,346,55,
Organic Search,2024042515,71,82,52,49.73170732,0.732394366,3.829268293,,314,77.73,
Organic Social,2024040614,71,92,57,61.44565217,0.802816901,5.5,,506,42.49,
Organic Social,2024040618,71,87,50,110,0.704225352,5.356321839,,466,37.14,
Organic Social,2024040708,71,82,49,49.97560976,0.690140845,5.195121951,,426,72.12,
Organic Social,2024040716,71,84,51,54.9047619,0.718309859,5.595238095,,470,33.42,
Organic Social,2024040913,71,85,56,55.23529412,0.788732394,5.388235294,,458,77.79,
Organic Social,2024040920,71,86,56,90.52325581,0.788732394,6.523255814,,561,20.73,
Organic Social,2024041111,71,88,58,73.51136364,0.816901408,6.306818182,,555,78.19,
Organic Social,2024041220,71,79,51,37.3164557,0.718309859,5.063291139,,400,22.59,
Organic Social,2024042112,71,95,57,36.50526316,0.802816901,4.368421053,,415,73.47,
Organic Social,2024042711,71,92,53,47.17391304,0.746478873,4.456521739,,410,51.66,
Organic Social,2024042713,71,78,49,49.51282051,0.690140845,5.115384615,,399,79.58,
Organic Social,2024042909,71,93,49,38.07526882,0.690140845,4.408602151,,410,24.43,
Organic Social,2024050117,71,88,52,59.625,0.732394366,5.488636364,,483,53.23,
Referral,2024041214,71,74,58,99.83783784,0.816901408,7.986486486,,591,78.16,
Referral,2024041617,71,76,50,71.57894737,0.704225352,4.881578947,,371,51.39,
Referral,2024043014,71,76,61,103.6052632,0.85915493,5.907894737,,449,57.76,
Referral,2024050112,71,78,55,79.01282051,0.774647887,5.064102564,,395,61.74,
Direct,2024041620,70,85,40,35.81176471,0.571428571,3.917647059,,333,47.27,
Direct,2024041918,70,81,41,29.14814815,0.585714286,3.777777778,,306,57.65,
Organic Search,2024040820,70,75,47,57.73333333,0.671428571,4.493333333,,337,55.06,
Organic Search,2024041222,70,81,43,50.85185185,0.614285714,4.654320988,,377,74.07,
Organic Search,2024041516,70,77,43,41.76623377,0.614285714,4.25974026,,328,22.73,
Organic Search,2024041716,70,78,50,46.96153846,0.714285714,4.602564103,,359,36.86,
Organic Search,2024041810,70,79,54,45.73417722,0.771428571,4.35443038,,344,77.02,
Organic Search,2024041814,70,77,44,23.38961039,0.628571429,4,,308,73.42,
Organic Search,2024042518,70,82,51,56.92682927,0.728571429,4.487804878,,368,47.34,
Organic Search,2024042913,70,73,46,100.630137,0.657142857,5.98630137,,437,57.21,
Organic Search,2024042915,70,80,56,44.4875,0.8,4.1,,328,36.64,
Organic Social,2024040612,70,93,53,69.23655914,0.757142857,5.182795699,,482,31.29,
Organic Social,2024040821,70,87,46,56.08045977,0.657142857,4.505747126,,392,47.82,
Organic Social,2024041312,70,81,50,54.19753086,0.714285714,4.444444444,,360,41.2,
Organic Social,2024041810,70,92,53,73.14130435,0.757142857,5.75,,529,55.02,
Organic Social,2024041823,70,83,50,54.79518072,0.714285714,5.903614458,,490,24.66,
Organic Social,2024041922,70,90,43,39.47777778,0.614285714,4.077777778,,367,78.46,
Organic Social,2024042018,70,85,49,61.63529412,0.7,5.305882353,,451,79.17,
Organic Social,2024042023,70,90,52,50.71111111,0.742857143,6.388888889,,575,61.89,
Organic Social,2024042213,70,86,55,58.47674419,0.785714286,6.848837209,,589,52.17,
Organic Social,2024042223,70,85,53,87.31764706,0.757142857,7.258823529,,617,38.57,
Organic Social,2024043013,70,86,51,40,0.728571429,4.569767442,,393,68.83,
Organic Social,2024050213,70,85,51,59.96470588,0.728571429,5.247058824,,446,61.08,
Referral,2024050216,70,79,56,86.89873418,0.8,6.582278481,,520,29.76,
Referral,2024050310,70,88,54,100.5340909,0.771428571,4.920454545,,433,74.66,
Referral,2024050313,70,79,58,200.3417722,0.828571429,4.987341772,,394,69.35,
Direct,2024040820,69,86,41,45.03488372,0.594202899,4.127906977,,355,76.99,
Direct,2024041214,69,78,40,37.8974359,0.579710145,4.384615385,,342,63.54,
Direct,2024041715,69,87,39,65.47126437,0.565217391,4.333333333,,377,56.8,
Direct,2024041717,69,81,44,54.45679012,0.637681159,3.913580247,,317,45.09,
Direct,2024041923,69,81,41,59.77777778,0.594202899,4.24691358,,344,75.96,
Direct,2024042313,69,89,42,39.88764045,0.608695652,3.943820225,,351,71.96,
Direct,2024050318,69,80,40,68.5625,0.579710145,4.2875,,343,22.71,
Organic Search,2024040814,69,76,46,62.44736842,0.666666667,4.539473684,,345,21.58,
Organic Search,2024041720,69,78,47,48.92307692,0.68115942,4.820512821,,376,42.59,
Organic Search,2024041910,69,85,52,32.68235294,0.753623188,4.035294118,,343,68.63,
Organic Search,2024042220,69,73,49,25.68493151,0.710144928,3.863013699,,282,79.24,
Organic Search,2024042415,69,81,38,27.92592593,0.550724638,3.728395062,,302,29.03,
Organic Search,2024042511,69,78,55,104.5897436,0.797101449,5.743589744,,448,55.65,
Organic Search,2024043011,69,81,47,62.48148148,0.68115942,4.012345679,,325,42.85,
Organic Search,2024043015,69,79,47,54.7721519,0.68115942,4.860759494,,384,78.19,
Organic Social,2024041013,69,83,38,38.87951807,0.550724638,4.542168675,,377,70.53,
Organic Social,2024041123,69,91,47,42.0989011,0.68115942,4.67032967,,425,70.3,
Organic Social,2024041501,69,79,35,56.48101266,0.507246377,4.46835443,,353,48.12,
Organic Social,2024042022,69,81,53,80.97530864,0.768115942,6.987654321,,566,44.89,
Organic Social,2024042114,69,79,43,42.89873418,0.623188406,5.101265823,,403,36.4,
Organic Social,2024042122,69,80,51,52.375,0.739130435,6.3625,,509,23.38,
Organic Social,2024042201,69,91,52,51.17582418,0.753623188,4.10989011,,374,71.88,
Organic Social,2024042410,69,93,51,69.11827957,0.739130435,5.23655914,,487,68.77,
Organic Social,2024042712,69,82,45,81.93902439,0.652173913,5.207317073,,427,79.98,
Organic Social,2024042809,69,89,43,41.75280899,0.623188406,4.887640449,,435,79.8,
Organic Social,2024042818,69,78,47,35.32051282,0.68115942,5.282051282,,412,53.33,
Referral,2024050116,69,78,56,79.14102564,0.811594203,5.474358974,,427,66.14,
Referral,2024050220,69,77,51,108.8571429,0.739130435,5.766233766,,444,76.69,
Direct,2024041215,68,76,39,51.67105263,0.573529412,4.973684211,,378,70.98,
Direct,2024041700,68,80,46,78.925,0.676470588,4.7625,,381,34.84,
Direct,2024042215,68,80,39,51.2,0.573529412,4.3625,,349,47.03,
Direct,2024042312,68,83,42,58.8313253,0.617647059,3.542168675,,294,27.75,
Direct,2024042515,68,78,36,69.5,0.529411765,4.948717949,,386,77.24,
Direct,2024042921,68,75,35,97.34666667,0.514705882,5.6,,420,56.37,
Direct,2024050314,68,82,38,52.36585366,0.558823529,4.195121951,,344,33.72,
Organic Search,2024041420,68,79,49,31.15189873,0.720588235,3.873417722,,306,60.3,
Organic Search,2024041522,68,79,50,75.70886076,0.735294118,5.139240506,,406,57.09,
Organic Search,2024041616,68,78,49,45.44871795,0.720588235,4,,312,41.49,
Organic Search,2024041913,68,80,43,29.6,0.632352941,3.6375,,291,26.81,
Organic Search,2024042218,68,75,44,77.56,0.647058824,4.266666667,,320,60.29,
Organic Search,2024042314,68,74,48,46.2027027,0.705882353,3.581081081,,265,51.22,
Organic Social,2024040714,68,84,51,52.76190476,0.75,4.595238095,,386,66.34,
Organic Social,2024040910,68,90,47,44.76666667,0.691176471,4.5,,405,51.21,
Organic Social,2024041909,68,87,43,45.67816092,0.632352941,4.563218391,,397,71.13,
Organic Social,2024042510,68,95,58,45.02105263,0.852941176,4.947368421,,470,53.11,
Organic Social,2024043009,68,88,52,44.14772727,0.764705882,4.954545455,,436,53.66,
